Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(715334.500 4641925.000,715337.685 4641937.250)	TU150-0	TU150	357.340	0	0	1	8	2.91992797e-321	11.8093184	0
LINESTRING(715337.685 4641937.250,715340.870 4641949.500)	TU150-1	TU150	356.000	0	0	1	8	2.91992797e-321	12.7843998	0
LINESTRING(715562.560 4641763.500,715554.696 4641769.069)	TU151-0	TU151	366.713	0	0	1	8	2.64325121e-321	26.7163028	0
LINESTRING(715554.696 4641769.069,715546.832 4641774.638)	TU151-1	TU151	366.426	0	0	1	8	2.65313252e-321	24.8259984	0
LINESTRING(715546.832 4641774.638,715538.968 4641780.207)	TU151-2	TU151	366.139	0	0	1	8	2.66301383e-321	26.4642622	0
LINESTRING(715538.968 4641780.207,715531.103 4641785.776)	TU151-3	TU151	365.852	0	0	1	8	2.67289514e-321	24.6369679	0
LINESTRING(715531.103 4641785.776,715523.239 4641791.345)	TU151-4	TU151	365.566	0	0	1	8	2.68277646e-321	24.7629882	0
LINESTRING(715523.239 4641791.345,715515.375 4641796.914)	TU151-5	TU151	365.279	0	0	1	8	2.69265777e-321	26.4642622	0
LINESTRING(715515.375 4641796.914,715507.511 4641802.483)	TU151-6	TU151	364.992	0	0	1	8	2.70253908e-321	24.9520187	0
LINESTRING(715507.511 4641802.483,715499.647 4641808.052)	TU151-7	TU151	364.705	0	0	1	8	2.7124204e-321	24.3849273	0
LINESTRING(715499.647 4641808.052,715491.783 4641813.621)	TU151-8	TU151	364.418	0	0	1	8	2.72230171e-321	24.3219172	0
LINESTRING(715491.783 4641813.621,715483.919 4641819.190)	TU151-9	TU151	364.131	0	0	1	8	2.73218302e-321	23.5657954	0
LINESTRING(715483.919 4641819.190,715476.054 4641824.759)	TU151-10	TU151	363.844	0	0	1	8	2.74206433e-321	25.2040592	0
LINESTRING(715476.054 4641824.759,715468.190 4641830.328)	TU151-11	TU151	363.557	0	0	1	8	2.75194565e-321	24.0698766	0
LINESTRING(715468.190 4641830.328,715460.326 4641835.897)	TU151-12	TU151	363.270	0	0	1	8	2.76182696e-321	25.3930897	0
LINESTRING(715460.326 4641835.897,715452.462 4641841.466)	TU151-13	TU151	362.983	0	0	1	8	2.77170827e-321	23.5027852	0
LINESTRING(715452.462 4641841.466,715444.598 4641847.034)	TU151-14	TU151	362.697	0	0	1	8	2.78158959e-321	25.1410491	0
LINESTRING(715444.598 4641847.034,715436.734 4641852.603)	TU151-15	TU151	362.410	0	0	1	8	2.7914709e-321	24.9520187	0
LINESTRING(715436.734 4641852.603,715428.870 4641858.172)	TU151-16	TU151	362.123	0	0	1	8	2.80135221e-321	24.7629882	0
LINESTRING(715428.870 4641858.172,715421.006 4641863.741)	TU151-17	TU151	361.836	0	0	1	8	2.81123352e-321	24.3219172	0
LINESTRING(715421.006 4641863.741,715413.141 4641869.310)	TU151-18	TU151	361.549	0	0	1	8	2.82111484e-321	24.6999781	0
LINESTRING(715413.141 4641869.310,715405.277 4641874.879)	TU151-19	TU151	361.262	0	0	1	8	2.83099615e-321	24.3849273	0
LINESTRING(715405.277 4641874.879,715397.413 4641880.448)	TU151-20	TU151	360.975	0	0	1	8	2.84087746e-321	24.1958969	0
LINESTRING(715397.413 4641880.448,715389.549 4641886.017)	TU151-21	TU151	360.688	0	0	1	8	2.85075878e-321	24.6369679	0
LINESTRING(715389.549 4641886.017,715381.685 4641891.586)	TU151-22	TU151	360.401	0	0	1	8	2.86064009e-321	26.8423231	0
LINESTRING(715381.685 4641891.586,715373.821 4641897.155)	TU151-23	TU151	360.114	0	0	1	8	2.8705214e-321	24.3849273	0
LINESTRING(715373.821 4641897.155,715365.957 4641902.724)	TU151-24	TU151	359.828	0	0	1	8	2.88040272e-321	24.5109476	0
LINESTRING(715365.957 4641902.724,715358.092 4641908.293)	TU151-25	TU151	359.541	0	0	1	8	2.89028403e-321	24.6369679	0
LINESTRING(715358.092 4641908.293,715350.228 4641913.862)	TU151-26	TU151	359.254	0	0	1	8	2.90016534e-321	25.2670694	0
LINESTRING(715350.228 4641913.862,715342.364 4641919.431)	TU151-27	TU151	358.967	0	0	1	8	2.91004665e-321	23.6288055	0
LINESTRING(715342.364 4641919.431,715334.500 4641925.000)	TU151-28	TU151	358.680	0	0	1	8	2.91498731e-321	23.3137548	0
LINESTRING(715562.560 4641763.500,715568.917 4641769.810)	TU152-0	TU152	366.190	0	0	1	8	2.63831055e-321	2.94823136	0
LINESTRING(715568.917 4641769.810,715575.274 4641776.119)	TU152-1	TU152	365.381	0	0	1	8	2.64325121e-321	3.12165673	0
LINESTRING(715575.274 4641776.119,715581.631 4641782.429)	TU152-2	TU152	364.571	0	0	1	8	2.64819186e-321	3.46850748	0
LINESTRING(715581.631 4641782.429,715587.989 4641788.738)	TU152-3	TU152	363.762	0	0	1	8	2.65313252e-321	3.12165673	0
LINESTRING(715587.989 4641788.738,715594.346 4641795.048)	TU152-4	TU152	362.952	0	0	1	8	2.65807317e-321	3.64193285	0
LINESTRING(715594.346 4641795.048,715600.703 4641801.357)	TU152-5	TU152	362.143	0	0	1	8	2.66301383e-321	3.46850748	0
LINESTRING(715600.703 4641801.357,715607.060 4641807.667)	TU152-6	TU152	361.333	0	0	1	8	2.66795449e-321	3.12165673	0
LINESTRING(715607.060 4641807.667,715613.417 4641813.976)	TU152-7	TU152	360.524	0	0	1	8	2.67289514e-321	2.77480598	0
LINESTRING(715613.417 4641813.976,715619.774 4641820.286)	TU152-8	TU152	359.714	0	0	1	8	2.6778358e-321	2.77480598	0
LINESTRING(715619.774 4641820.286,715626.131 4641826.595)	TU152-9	TU152	358.905	0	0	1	8	2.68277646e-321	2.77480598	0
LINESTRING(715626.131 4641826.595,715632.489 4641832.905)	TU152-10	TU152	358.095	0	0	1	8	2.68771711e-321	2.94823136	0
LINESTRING(715632.489 4641832.905,715638.846 4641839.214)	TU152-11	TU152	357.286	0	0	1	8	2.69265777e-321	3.12165673	0
LINESTRING(715638.846 4641839.214,715645.203 4641845.524)	TU152-12	TU152	356.476	0	0	1	8	2.69759843e-321	3.12165673	0
LINESTRING(715645.203 4641845.524,715651.560 4641851.833)	TU152-13	TU152	355.667	0	0	1	8	2.70253908e-321	3.12165673	0
LINESTRING(715651.560 4641851.833,715657.917 4641858.143)	TU152-14	TU152	354.857	0	0	1	8	2.70747974e-321	3.2950821	0
LINESTRING(715657.917 4641858.143,715664.274 4641864.452)	TU152-15	TU152	354.048	0	0	1	8	2.7124204e-321	3.2950821	0
LINESTRING(715664.274 4641864.452,715670.631 4641870.762)	TU152-16	TU152	353.238	0	0	1	8	2.71736105e-321	3.64193285	0
LINESTRING(715670.631 4641870.762,715676.989 4641877.071)	TU152-17	TU152	352.429	0	0	1	8	2.72230171e-321	3.12165673	0
LINESTRING(715676.989 4641877.071,715683.346 4641883.381)	TU152-18	TU152	351.619	0	0	1	8	2.72724237e-321	3.12165673	0
LINESTRING(715683.346 4641883.381,715689.703 4641889.690)	TU152-19	TU152	350.810	0	0	1	8	2.73218302e-321	3.12165673	0
LINESTRING(715689.703 4641889.690,715696.060 4641896.000)	TU152-20	TU152	350.000	0	0	1	8	2.73218302e-321	3.81535822	0
LINESTRING(715588.750 4640985.000,715590.125 4640998.245)	TU153-0	TU153	356.500	0	0	1	8	2.22329541e-321	30.3879838	0
LINESTRING(715590.125 4640998.245,715591.500 4641011.490)	TU153-1	TU153	358.000	0	0	1	8	2.24799869e-321	22.0694854	0
LINESTRING(715591.500 4641011.490,715592.417 4641020.329)	TU153-0	TU153	358.065	0	0	1	8	2.25293935e-321	25.9973478	0
LINESTRING(715592.417 4641020.329,715593.335 4641029.168)	TU153-1	TU153	358.129	0	0	1	8	2.25788e-321	25.6810784	0
LINESTRING(715593.335 4641029.168,715594.252 4641038.007)	TU153-2	TU153	358.194	0	0	1	8	2.26282066e-321	23.0244151	0
LINESTRING(715594.252 4641038.007,715595.170 4641046.846)	TU153-3	TU153	358.258	0	0	1	8	2.26776131e-321	23.9099695	0
LINESTRING(715595.170 4641046.846,715596.087 4641055.685)	TU153-4	TU153	358.323	0	0	1	8	2.27270197e-321	25.3648089	0
LINESTRING(715596.087 4641055.685,715597.005 4641064.524)	TU153-5	TU153	358.387	0	0	1	8	2.27764263e-321	25.3015551	0
LINESTRING(715597.005 4641064.524,715597.922 4641073.363)	TU153-6	TU153	358.452	0	0	1	8	2.28258328e-321	26.6298867	0
LINESTRING(715597.922 4641073.363,715598.839 4641082.202)	TU153-7	TU153	358.516	0	0	1	8	2.28752394e-321	25.7443323	0
LINESTRING(715598.839 4641082.202,715599.757 4641091.041)	TU153-8	TU153	358.581	0	0	1	8	2.2924646e-321	25.4913167	0
LINESTRING(715599.757 4641091.041,715600.674 4641099.880)	TU153-9	TU153	358.645	0	0	1	8	2.29740525e-321	25.2383012	0
LINESTRING(715600.674 4641099.880,715601.592 4641108.719)	TU153-10	TU153	358.710	0	0	1	8	2.30234591e-321	25.2383012	0
LINESTRING(715601.592 4641108.719,715602.509 4641117.558)	TU153-11	TU153	358.774	0	0	1	8	2.30728657e-321	27.7052028	0
LINESTRING(715602.509 4641117.558,715603.426 4641126.397)	TU153-12	TU153	358.839	0	0	1	8	2.31222722e-321	25.4913167	0
LINESTRING(715603.426 4641126.397,715604.344 4641135.236)	TU153-13	TU153	358.903	0	0	1	8	2.31716788e-321	24.5425084	0
LINESTRING(715604.344 4641135.236,715605.261 4641144.075)	TU153-14	TU153	358.968	0	0	1	8	2.32210854e-321	26.1238556	0
LINESTRING(715605.261 4641144.075,715606.179 4641152.915)	TU153-15	TU153	359.032	0	0	1	8	2.32704919e-321	25.5545706	0
LINESTRING(715606.179 4641152.915,715607.096 4641161.754)	TU153-16	TU153	359.097	0	0	1	8	2.33198985e-321	26.1238556	0
LINESTRING(715607.096 4641161.754,715608.014 4641170.593)	TU153-17	TU153	359.161	0	0	1	8	2.3369305e-321	27.1991717	0
LINESTRING(715608.014 4641170.593,715608.931 4641179.432)	TU153-18	TU153	359.226	0	0	1	8	2.34187116e-321	26.5666328	0
LINESTRING(715608.931 4641179.432,715609.848 4641188.271)	TU153-19	TU153	359.290	0	0	1	8	2.34681182e-321	26.6298867	0
LINESTRING(715609.848 4641188.271,715610.766 4641197.110)	TU153-20	TU153	359.355	0	0	1	8	2.35175247e-321	26.6931406	0
LINESTRING(715610.766 4641197.110,715611.683 4641205.949)	TU153-21	TU153	359.419	0	0	1	8	2.35669313e-321	26.0606017	0
LINESTRING(715611.683 4641205.949,715612.601 4641214.788)	TU153-22	TU153	359.484	0	0	1	8	2.36163379e-321	24.6057623	0
LINESTRING(715612.601 4641214.788,715613.518 4641223.627)	TU153-23	TU153	359.548	0	0	1	8	2.36657444e-321	25.4280628	0
LINESTRING(715613.518 4641223.627,715614.435 4641232.466)	TU153-24	TU153	359.613	0	0	1	8	2.3715151e-321	24.9220317	0
LINESTRING(715614.435 4641232.466,715615.353 4641241.305)	TU153-25	TU153	359.677	0	0	1	8	2.37645576e-321	26.5033789	0
LINESTRING(715615.353 4641241.305,715616.270 4641250.144)	TU153-26	TU153	359.742	0	0	1	8	2.38139641e-321	24.3527467	0
LINESTRING(715616.270 4641250.144,715617.188 4641258.983)	TU153-27	TU153	359.806	0	0	1	8	2.38633707e-321	27.00941	0
LINESTRING(715617.188 4641258.983,715618.105 4641267.822)	TU153-28	TU153	359.871	0	0	1	8	2.39127773e-321	25.4913167	0
LINESTRING(715618.105 4641267.822,715619.023 4641276.661)	TU153-29	TU153	359.935	0	0	1	8	2.39621838e-321	22.9611612	0
LINESTRING(715619.023 4641276.661,715619.940 4641285.500)	TU153-30	TU153	360.000	0	0	1	8	2.39621838e-321	22.1388607	0
LINESTRING(715645.190 4640944.500,715635.783 4640951.250)	TU154-0	TU154	352.500	0	0	1	8	2.18871081e-321	30.7699557	0
LINESTRING(715635.783 4640951.250,715626.377 4640958.000)	TU154-1	TU154	353.000	0	0	1	8	2.19365147e-321	28.9708128	0
LINESTRING(715626.377 4640958.000,715616.970 4640964.750)	TU154-2	TU154	353.500	0	0	1	8	2.19859212e-321	32.384571	0
LINESTRING(715616.970 4640964.750,715607.563 4640971.500)	TU154-3	TU154	354.000	0	0	1	8	2.20353278e-321	30.4470326	0
LINESTRING(715607.563 4640971.500,715598.157 4640978.250)	TU154-4	TU154	354.500	0	0	1	8	2.20847344e-321	30.8160875	0
LINESTRING(715598.157 4640978.250,715588.750 4640985.000)	TU154-5	TU154	355.000	0	0	1	8	2.21341409e-321	25.1879997	0
LINESTRING(715645.190 4640944.500,715651.352 4640953.200)	TU155-0	TU155	352.000	0	0	1	8	2.18871081e-321	5.17745423	0
LINESTRING(715651.352 4640953.200,715657.514 4640961.900)	TU155-1	TU155	352.000	0	0	1	8	2.19365147e-321	4.14196339	0
LINESTRING(715657.514 4640961.900,715663.676 4640970.600)	TU155-2	TU155	352.000	0	0	1	8	2.19859212e-321	3.52066888	0
LINESTRING(715663.676 4640970.600,715669.838 4640979.300)	TU155-3	TU155	352.000	0	0	1	8	2.20353278e-321	3.52066888	0
LINESTRING(715669.838 4640979.300,715676.000 4640988.000)	TU155-4	TU155	352.000	0	0	1	8	2.20353278e-321	3.72776705	0
LINESTRING(715830.130 4640756.000,715823.280 4640762.981)	TU156-0	TU156	352.000	0	0	1	8	2.05037243e-321	29.5175578	0
LINESTRING(715823.280 4640762.981,715816.431 4640769.963)	TU156-1	TU156	352.000	0	0	1	8	2.05531309e-321	29.4152439	0
LINESTRING(715816.431 4640769.963,715809.581 4640776.944)	TU156-2	TU156	352.000	0	0	1	8	2.06025374e-321	28.8013606	0
LINESTRING(715809.581 4640776.944,715802.731 4640783.926)	TU156-3	TU156	352.000	0	0	1	8	2.0651944e-321	28.9036745	0
LINESTRING(715802.731 4640783.926,715795.882 4640790.907)	TU156-4	TU156	352.000	0	0	1	8	2.07013506e-321	30.0291273	0
LINESTRING(715795.882 4640790.907,715789.032 4640797.889)	TU156-5	TU156	352.000	0	0	1	8	2.07507571e-321	29.1083023	0
LINESTRING(715789.032 4640797.889,715782.183 4640804.870)	TU156-6	TU156	352.000	0	0	1	8	2.08001637e-321	27.7782217	0
LINESTRING(715782.183 4640804.870,715775.333 4640811.852)	TU156-7	TU156	352.000	0	0	1	8	2.08495703e-321	28.0851634	0
LINESTRING(715775.333 4640811.852,715768.483 4640818.833)	TU156-8	TU156	352.000	0	0	1	8	2.08989768e-321	29.364087	0
LINESTRING(715768.483 4640818.833,715761.634 4640825.815)	TU156-9	TU156	352.000	0	0	1	8	2.09483834e-321	29.4664009	0
LINESTRING(715761.634 4640825.815,715754.784 4640832.796)	TU156-10	TU156	352.000	0	0	1	8	2.09977899e-321	27.2666522	0
LINESTRING(715754.784 4640832.796,715747.934 4640839.778)	TU156-11	TU156	352.000	0	0	1	8	2.10471965e-321	27.7782217	0
LINESTRING(715747.934 4640839.778,715741.085 4640846.759)	TU156-12	TU156	352.000	0	0	1	8	2.10966031e-321	29.5175578	0
LINESTRING(715741.085 4640846.759,715734.235 4640853.741)	TU156-13	TU156	352.000	0	0	1	8	2.11460096e-321	28.3409481	0
LINESTRING(715734.235 4640853.741,715727.386 4640860.722)	TU156-14	TU156	352.000	0	0	1	8	2.11954162e-321	30.0802842	0
LINESTRING(715727.386 4640860.722,715720.536 4640867.704)	TU156-15	TU156	352.000	0	0	1	8	2.12448228e-321	30.4383829	0
LINESTRING(715720.536 4640867.704,715713.686 4640874.685)	TU156-16	TU156	352.000	0	0	1	8	2.12942293e-321	29.8756565	0
LINESTRING(715713.686 4640874.685,715706.837 4640881.667)	TU156-17	TU156	352.000	0	0	1	8	2.13436359e-321	29.0571453	0
LINESTRING(715706.837 4640881.667,715699.987 4640888.648)	TU156-18	TU156	352.000	0	0	1	8	2.13930425e-321	28.4944189	0
LINESTRING(715699.987 4640888.648,715693.137 4640895.630)	TU156-19	TU156	352.000	0	0	1	8	2.1442449e-321	29.4152439	0
LINESTRING(715693.137 4640895.630,715686.288 4640902.611)	TU156-20	TU156	352.000	0	0	1	8	2.14918556e-321	27.7782217	0
LINESTRING(715686.288 4640902.611,715679.438 4640909.593)	TU156-21	TU156	352.000	0	0	1	8	2.15412622e-321	31.0522662	0
LINESTRING(715679.438 4640909.593,715672.589 4640916.574)	TU156-22	TU156	352.000	0	0	1	8	2.15906687e-321	30.1314412	0
LINESTRING(715672.589 4640916.574,715665.739 4640923.556)	TU156-23	TU156	352.000	0	0	1	8	2.16400753e-321	28.3409481	0
LINESTRING(715665.739 4640923.556,715658.889 4640930.537)	TU156-24	TU156	352.000	0	0	1	8	2.16894819e-321	28.0340064	0
LINESTRING(715658.889 4640930.537,715652.040 4640937.519)	TU156-25	TU156	352.000	0	0	1	8	2.17388884e-321	29.2106162	0
LINESTRING(715652.040 4640937.519,715645.190 4640944.500)	TU156-26	TU156	352.000	0	0	1	8	2.18377015e-321	23.8391368	0
LINESTRING(715854.000 4640754.000,715842.065 4640755.000)	TU157-0	TU157	352.000	0	0	1	8	2.03555046e-321	28.3826315	0
LINESTRING(715842.065 4640755.000,715830.130 4640756.000)	TU157-1	TU157	352.000	0	0	1	8	2.04543177e-321	21.4859173	0
LINESTRING(715854.000 4640754.000,715852.780 4640739.000)	TU158-0	TU158	352.000	0	0	1	8	2.0306098e-321	7.07355303	0
LINESTRING(715852.780 4640739.000,715851.560 4640724.000)	TU158-1	TU158	352.000	0	0	1	8	2.0306098e-321	5.71904287	0
LINESTRING(715941.440 4640747.000,715930.510 4640747.875)	TU159-0	TU159	350.250	0	0	1	8	1.9861439e-321	28.9372624	0
LINESTRING(715930.510 4640747.875,715919.580 4640748.750)	TU159-1	TU159	350.500	0	0	1	8	1.99108455e-321	26.9598828	0
LINESTRING(715919.580 4640748.750,715908.650 4640749.625)	TU159-2	TU159	350.750	0	0	1	8	1.99602521e-321	27.5868568	0
LINESTRING(715908.650 4640749.625,715897.720 4640750.500)	TU159-3	TU159	351.000	0	0	1	8	2.00096587e-321	28.3102884	0
LINESTRING(715897.720 4640750.500,715886.790 4640751.375)	TU159-4	TU159	351.250	0	0	1	8	2.00590652e-321	28.5514322	0
LINESTRING(715886.790 4640751.375,715875.860 4640752.250)	TU159-5	TU159	351.500	0	0	1	8	2.01084718e-321	29.4195501	0
LINESTRING(715875.860 4640752.250,715864.930 4640753.125)	TU159-6	TU159	351.750	0	0	1	8	2.01578784e-321	28.2620596	0
LINESTRING(715864.930 4640753.125,715854.000 4640754.000)	TU159-7	TU159	352.000	0	0	1	8	2.02566915e-321	22.4746071	0
LINESTRING(716494.000 4637740.000,716497.019 4637746.743)	TU16-0	TU16	428.584	0	0	1	8	4.94065646e-324	38.0952645	0
LINESTRING(716497.019 4637746.743,716500.038 4637753.487)	TU16-1	TU16	428.168	0	0	1	8	9.88131292e-324	38.208846	0
LINESTRING(716500.038 4637753.487,716503.057 4637760.230)	TU16-2	TU16	427.752	0	0	1	8	1.48219694e-323	38.9812008	0
LINESTRING(716503.057 4637760.230,716506.075 4637766.973)	TU16-3	TU16	427.336	0	0	1	8	1.97626258e-323	38.5723071	0
LINESTRING(716506.075 4637766.973,716509.094 4637773.717)	TU16-4	TU16	426.920	0	0	1	8	2.47032823e-323	38.7540377	0
LINESTRING(716509.094 4637773.717,716512.113 4637780.460)	TU16-5	TU16	426.504	0	0	1	8	2.96439388e-323	38.2542787	0
LINESTRING(716512.113 4637780.460,716515.132 4637787.204)	TU16-6	TU16	426.088	0	0	1	8	3.45845952e-323	38.3678603	0
LINESTRING(716515.132 4637787.204,716518.151 4637793.947)	TU16-7	TU16	425.673	0	0	1	8	3.95252517e-323	38.0725481	0
LINESTRING(716518.151 4637793.947,716521.170 4637800.690)	TU16-8	TU16	425.257	0	0	1	8	4.44659081e-323	37.8681013	0
LINESTRING(716521.170 4637800.690,716524.188 4637807.434)	TU16-9	TU16	424.841	0	0	1	8	4.94065646e-323	38.6631724	0
LINESTRING(716524.188 4637807.434,716527.207 4637814.177)	TU16-10	TU16	424.425	0	0	1	8	5.4347221e-323	38.6858887	0
LINESTRING(716527.207 4637814.177,716530.226 4637820.920)	TU16-11	TU16	424.009	0	0	1	8	5.92878775e-323	38.776754	0
LINESTRING(716530.226 4637820.920,716533.245 4637827.664)	TU16-12	TU16	423.593	0	0	1	8	6.4228534e-323	38.8221866	0
LINESTRING(716533.245 4637827.664,716536.264 4637834.407)	TU16-13	TU16	423.177	0	0	1	8	6.91691904e-323	38.5041582	0
LINESTRING(716536.264 4637834.407,716539.283 4637841.150)	TU16-14	TU16	422.761	0	0	1	8	7.41098469e-323	37.7999523	0
LINESTRING(716539.283 4637841.150,716542.302 4637847.894)	TU16-15	TU16	422.345	0	0	1	8	7.90505033e-323	39.276513	0
LINESTRING(716542.302 4637847.894,716545.320 4637854.637)	TU16-16	TU16	421.929	0	0	1	8	8.39911598e-323	38.0725481	0
LINESTRING(716545.320 4637854.637,716548.339 4637861.381)	TU16-17	TU16	421.513	0	0	1	8	8.89318163e-323	37.3229097	0
LINESTRING(716548.339 4637861.381,716551.358 4637868.124)	TU16-18	TU16	421.097	0	0	1	8	9.38724727e-323	37.0730302	0
LINESTRING(716551.358 4637868.124,716554.377 4637874.867)	TU16-19	TU16	420.681	0	0	1	8	9.88131292e-323	37.0048812	0
LINESTRING(716554.377 4637874.867,716557.396 4637881.611)	TU16-20	TU16	420.265	0	0	1	8	1.03753786e-322	37.3001933	0
LINESTRING(716557.396 4637881.611,716560.415 4637888.354)	TU16-21	TU16	419.850	0	0	1	8	1.08694442e-322	39.0266335	0
LINESTRING(716560.415 4637888.354,716563.434 4637895.097)	TU16-22	TU16	419.434	0	0	1	8	1.13635099e-322	38.0043992	0
LINESTRING(716563.434 4637895.097,716566.452 4637901.841)	TU16-23	TU16	419.018	0	0	1	8	1.18575755e-322	37.7545197	0
LINESTRING(716566.452 4637901.841,716569.471 4637908.584)	TU16-24	TU16	418.602	0	0	1	8	1.23516411e-322	38.0043992	0
LINESTRING(716569.471 4637908.584,716572.490 4637915.327)	TU16-25	TU16	418.186	0	0	1	8	1.28457068e-322	38.7313213	0
LINESTRING(716572.490 4637915.327,716575.509 4637922.071)	TU16-26	TU16	417.770	0	0	1	8	1.33397724e-322	38.708605	0
LINESTRING(716575.509 4637922.071,716578.528 4637928.814)	TU16-27	TU16	417.354	0	0	1	8	1.38338381e-322	38.2997113	0
LINESTRING(716578.528 4637928.814,716581.547 4637935.558)	TU16-28	TU16	416.938	0	0	1	8	1.43279037e-322	38.4587255	0
LINESTRING(716581.547 4637935.558,716584.565 4637942.301)	TU16-29	TU16	416.522	0	0	1	8	1.48219694e-322	39.4355272	0
LINESTRING(716584.565 4637942.301,716587.584 4637949.044)	TU16-30	TU16	416.106	0	0	1	8	1.5316035e-322	38.0498318	0
LINESTRING(716587.584 4637949.044,716590.603 4637955.788)	TU16-31	TU16	415.690	0	0	1	8	1.58101007e-322	38.0498318	0
LINESTRING(716590.603 4637955.788,716593.622 4637962.531)	TU16-32	TU16	415.274	0	0	1	8	1.63041663e-322	38.3224276	0
LINESTRING(716593.622 4637962.531,716596.641 4637969.274)	TU16-33	TU16	414.858	0	0	1	8	1.6798232e-322	38.9812008	0
LINESTRING(716596.641 4637969.274,716599.660 4637976.018)	TU16-34	TU16	414.442	0	0	1	8	1.72922976e-322	37.6182218	0
LINESTRING(716599.660 4637976.018,716602.679 4637982.761)	TU16-35	TU16	414.027	0	0	1	8	1.77863633e-322	38.6631724	0
LINESTRING(716602.679 4637982.761,716605.697 4637989.504)	TU16-36	TU16	413.611	0	0	1	8	1.82804289e-322	37.4364912	0
LINESTRING(716605.697 4637989.504,716608.716 4637996.248)	TU16-37	TU16	413.195	0	0	1	8	1.87744945e-322	38.1634134	0
LINESTRING(716608.716 4637996.248,716611.735 4638002.991)	TU16-38	TU16	412.779	0	0	1	8	1.92685602e-322	38.4132929	0
LINESTRING(716611.735 4638002.991,716614.754 4638009.735)	TU16-39	TU16	412.363	0	0	1	8	1.97626258e-322	38.208846	0
LINESTRING(716614.754 4638009.735,716617.773 4638016.478)	TU16-40	TU16	411.947	0	0	1	8	2.02566915e-322	37.7318034	0
LINESTRING(716617.773 4638016.478,716620.792 4638023.221)	TU16-41	TU16	411.531	0	0	1	8	2.07507571e-322	39.2310803	0
LINESTRING(716620.792 4638023.221,716623.811 4638029.965)	TU16-42	TU16	411.115	0	0	1	8	2.12448228e-322	38.708605	0
LINESTRING(716623.811 4638029.965,716626.829 4638036.708)	TU16-43	TU16	410.699	0	0	1	8	2.17388884e-322	38.276995	0
LINESTRING(716626.829 4638036.708,716629.848 4638043.451)	TU16-44	TU16	410.283	0	0	1	8	2.22329541e-322	39.1402151	0
LINESTRING(716629.848 4638043.451,716632.867 4638050.195)	TU16-45	TU16	409.867	0	0	1	8	2.27270197e-322	37.6636544	0
LINESTRING(716632.867 4638050.195,716635.886 4638056.938)	TU16-46	TU16	409.451	0	0	1	8	2.32210854e-322	38.5041582	0
LINESTRING(716635.886 4638056.938,716638.905 4638063.681)	TU16-47	TU16	409.035	0	0	1	8	2.3715151e-322	37.7999523	0
LINESTRING(716638.905 4638063.681,716641.924 4638070.425)	TU16-48	TU16	408.619	0	0	1	8	2.42092166e-322	37.9135339	0
LINESTRING(716641.924 4638070.425,716644.942 4638077.168)	TU16-49	TU16	408.204	0	0	1	8	2.47032823e-322	37.9362502	0
LINESTRING(716644.942 4638077.168,716647.961 4638083.912)	TU16-50	TU16	407.788	0	0	1	8	2.51973479e-322	37.6636544	0
LINESTRING(716647.961 4638083.912,716650.980 4638090.655)	TU16-51	TU16	407.372	0	0	1	8	2.56914136e-322	38.276995	0
LINESTRING(716650.980 4638090.655,716653.999 4638097.398)	TU16-52	TU16	406.956	0	0	1	8	2.61854792e-322	37.2547607	0
LINESTRING(716653.999 4638097.398,716657.018 4638104.142)	TU16-53	TU16	406.540	0	0	1	8	2.66795449e-322	38.6631724	0
LINESTRING(716657.018 4638104.142,716660.037 4638110.885)	TU16-54	TU16	406.124	0	0	1	8	2.71736105e-322	39.4809598	0
LINESTRING(716660.037 4638110.885,716663.056 4638117.628)	TU16-55	TU16	405.708	0	0	1	8	2.76676762e-322	38.0725481	0
LINESTRING(716663.056 4638117.628,716666.074 4638124.372)	TU16-56	TU16	405.292	0	0	1	8	2.81617418e-322	38.5950234	0
LINESTRING(716666.074 4638124.372,716669.093 4638131.115)	TU16-57	TU16	404.876	0	0	1	8	2.86558075e-322	37.3229097	0
LINESTRING(716669.093 4638131.115,716672.112 4638137.858)	TU16-58	TU16	404.460	0	0	1	8	2.91498731e-322	38.208846	0
LINESTRING(716672.112 4638137.858,716675.131 4638144.602)	TU16-59	TU16	404.044	0	0	1	8	2.96439388e-322	37.5273565	0
LINESTRING(716675.131 4638144.602,716678.150 4638151.345)	TU16-60	TU16	403.628	0	0	1	8	3.01380044e-322	38.9584845	0
LINESTRING(716678.150 4638151.345,716681.169 4638158.088)	TU16-61	TU16	403.212	0	0	1	8	3.063207e-322	37.6863707	0
LINESTRING(716681.169 4638158.088,716684.188 4638164.832)	TU16-62	TU16	402.796	0	0	1	8	3.11261357e-322	38.3678603	0
LINESTRING(716684.188 4638164.832,716687.206 4638171.575)	TU16-63	TU16	402.381	0	0	1	8	3.16202013e-322	38.2315624	0
LINESTRING(716687.206 4638171.575,716690.225 4638178.319)	TU16-64	TU16	401.965	0	0	1	8	3.2114267e-322	37.845385	0
LINESTRING(716690.225 4638178.319,716693.244 4638185.062)	TU16-65	TU16	401.549	0	0	1	8	3.26083326e-322	39.2537967	0
LINESTRING(716693.244 4638185.062,716696.263 4638191.805)	TU16-66	TU16	401.133	0	0	1	8	3.31023983e-322	38.8676193	0
